rating;review
1;TOLONG SEGERA DI PERBAIKI APK JADI NGELEG BUKA TIBA TIBA APK DI TUTUP SETELAH UPDATE NGEBUG APKNYA
1;Kalau pembayaran gagal proses kembalinya terlalu lama, masak bank tingkat asia penanganan kegagalan pembayaran aja 20 hari kerja mungkin malah gak kembali tuh, tiap menghubungi CS selalu aja suruh sabar ga jelas ini bank
1;app tolol sok login pakai otp, otp ga nyampai pengguna
1;Sudah ke-3 kalinya nomor telepon yang baik-baik saja tiba-tiba terblokir lagi dan lagi setelah memasang ulang aplikasi ini di perangkat baru/berbeda dan harus menghubungi Halo BCA lagi dan lagi, dan nanti di kemudian hari jika memasang ulang aplikasi ini di perangkat baru/berbeda pasti akan begitu lagi dan lagi, hmmm. Aplikasi ini sungguh buruk sekali! Terlalu mahal untuk 1 bintang!
1;"sudah seminggu ini setelah update, tiap buka aplikasi lemot dan ada informasi ""mybca tidak menanggapi"" dengan pilihan ""keluar aplikasi dan tunggu"". saya di ponsel android. Sudah clear cache tetap saja. mohon bantuannya"
1;aplikasi busuk. di update malah kluar terus
1;setelah update, aplikasi tambah berat, sering gagal transaksi, tolong benerin lagi bugs aplikasi yg menyebabkan lambatnya transaksi terutama menggunakan Qris🤦, jgn bilang jaringan tidak stabil, saya pake jaringan speed 250mbps, kurang stabil gimana jaringannya?
1;setelah update aplikasi error dan lag,sampai sekarang masih belum normal lagi.👎
1;udah update tiap minggu ttp aja ngelek padahal sebelumnya engga
1;saya gabisa login karena pas mau masuk harus menambahkan no telepon,sedangkan di pilihan kode teleponya tidak ada kode no indonesia. pdahal no yang terdaftar nya msih nempel di sim1
1;tidak bisa dibuka
1;habis diupdate malah lemot banget astaga.... mau masuk menu aja loadingnya lama banget ,mau ngetik daftar nama transferan munculnya lama bgt hampir salah transfer tadi ,kacau...
1;aplikasi tololl, lelet kali ajgggg
1;update malah jadi lemot susah login !!!!
1;lemot
1;ini bagaimana aplikasnya ga bisa dipakai,setiap masuk,pasti tak bisa. bgaimana nasib uang saya..?
1;says sudah update terbaru aplikasi tapi buka aplikasi lemot minta tolong di bantu
1;buset, di-update malah ga bisa masuk masuk
1;BANK BCA INI ANEH SETTIAP BULAN ADA POT ADMIN DAN TERLIHAT DI MUTASI REKENING , TAPI SETIAP BULAN JUGA ADA POTONGAN TIBA2 50 RB YG TIDAK TERCANTUM DI MUTASI REKENING !!!!
1;apk ga jelas buka apk cuma nongol layar putih
1;bug terus sejak kamis 19 maret 2026 kapan mulai normal kembali ?
1;sistem bobrok
1;di update malah ngelag banget hp buset pake versi ini
1;ini kenapa apk mybca sering ngebug gitu, ngebug muncul pop up tutup aplikasi atau tunggu aplikasi, hp saya infinix smart 8, buka mbca normal saja dan rek lain semua normal, hanya mybca ngebug
1;apk sekarang ga merespon loading lama
1;ribet.. mendingan mbca
1;aplikasi lemot sering keluar sendiri
1;sebulan bisa 2 kali BCA ID terblokir, sangat tidak memuaskan
1;kenapa my bca sekarang lemot
1;Update bukannya bagus, makin berat Sering crash tutup sendiri apk nya
1;mengecewakan sekali BCA, perkara minta otp aja, bca id saya terblokir padahal sinyal bagus, pulsa banyak, kecewa banget sama aplikasi ini, dibuat dengan tidak niat,
1;halo mimin bca, dulu saya punya dan didaftarkan oleh sales bca yang diluar untuk punya atm bca. nah ini saya mau login lagi, kan waktu itu belum dikasih buku rekening dsb, saya juga nda apal norek & no kartu atm saya. terus ini harus gimana ya? tolong segera dibenahi
1;sering crash lama bgt mau masuk, suka keluar sendiri
1;setelah update malah jd ngebug, jadi lemot + aplikasi tidak menanggapi
1;kenapa mybca saya tidak bisa log in dan selalu mental keluar sendiri, tolong admin dibantu
1;tambah lemot sering keluar sendiri
1;sebelum di update myBCA lancar,,,setelah di update malah lemot/ngelek,, sudah banyak yang posting masalah update tapi masih belum juga ada perubahan
1;susah kebuka, aplikasinya ngebug mlu ada tulisan aplikasi tidak mrnanggapi
1;sekarang makin lemot masukin sandi aja susah mau transaksi susah lemot banget yang sekarang padahal sudah update pengen balik ke versi yg lama bingung caranya bagaimana ... tahu begini gak mengikuti update update
1;5 hari gak bisa verifikasi wajah, terus udah telfon CS 2x, gak ada jalan keluar, cuman dibikinin nomor laporan dan gak ada penanganan, jangan bikin ribet dong bca, ini tuh rekening gaji, biasanya mau ganti device tetep bisa ini malah di bikin repot gagal terus verifikasi wajah nya, wajah saya masih sama gak berubah, sama dengan ktp, buang2 waktu orang aja
1;Setelah update mau buka aja lemot parah... belum sampai transaksi cek saldo sudah disuruh keluar
1;setelah update jadi lemot, mau bayar qris didepan kasir minimarket buat buka aplikasi aja lama, sampai petugas kasirnya cemberut :(
1;Mau log in suruh masukan nomor hp tapi tidak ada kode negara Indonesia (+62)
1;semenjak update jadi lemott parahh
1;ini gimana yah kok di update jadi lemot banget
1;aplikasi sering lag, buat buka qris blackscreen
1;lemot banget setelah di update, udah itu harus keluar lagi kalau ingin melakukan transaksi dan ulang ulang seperti itu jelek banget update terbaru saat ini ga nyaman banget
1;aplikasi lemot
1;sumpah applikasi gajelas,lagi dibutuhin urgent malah di buka ga bisa bisa malah kadang tbtb pin ke blokir sendiri kocak abis
1;lelet
1;ini kenapa ya, kalau mau login harus ketik manual dulu.padahan udah pernah login sebelumnya.👎👎👎
1;Saya Mengajukan Pergantian kartu di aplikasi myBCA, dan saya memilih metode kartu dikirim kealamat. di tanggal 06 maret 2026 saya menerima email pemberitahuan dari BCA yang menyatakan bahwa paket kartu debit sudah berhasil dikirim ke alamat yang terdaftar. tapi sampai saat ini tanggal 22 Maret 2026 saya belum menerima paket kartu debit dari BCA. ini PENIPUAN kah?
1;gbisa dibuka ini knp 😭biasanya lncr
1;mau login pas verif wajah gagal mulu,terus di suruh call video dengan cs tetapi pas di klik ops ada kesalahan.hadehh gimana si ini
1;"ini kenapa bca,dri tgl 19 sore sampai sekrang ngebug terus,lemot banget,ujung2nya ada keterangan "" mybca tidak menanggapi,tutup aplikasi,tunggu "" padahal jaringan bagus,pake data di rubah pake wifi sama saja,saya pikir punya saya saja,taunya banyak yng kendalanya sama"
1;lemot banget setelah di update,tolong di perbaiki
1;CS NYA LAMA BANGET
1;bukannya update tambah bagus ini malah tambah lemot banget
1;mending gg usah di update bukan nya tambah bagus , mw buka buat transaksi aja loading banget padahal sinyal stabil dan jaringan internet bagus, nyesal update nya kalo tau hasil nya sperti ini..
1;aplikasi lemot setelah update, nomor telp yg d gunakan sdah di SIm 1, jaringan internet pake data maupun Wifi lemot semua
1;lag parah di hp gua
1;aplikasi tambah lambat dan susah masuk ke aplikasi
1;makin update makin lemot. lama bgt ujung²nya aplikasi tidak merespon, beda bgt sama yg lain, semakin update semakin cepet
1;setelah update aplikasi nya jadi berat
1;kok keluar terus dari aplikasinya kenapa bisa gini
1;setelah update malah tidah menanggapi sama sekali gabisa masuk buka fitu apapun lemot.
1;parah ini mybca lemot nya. jadi lambat transaksi sangat menghambat. gimana ini? ngak kayak iklannya
1;saat mau ngisi nomer kenapa kode nomer indonesia gak tertera ya
1;parah masuk aja susah
1;di update malah menjengkelkan.
1;habis update aplikasi malah delay banget dan sering force close jaringan sudah stabil SIM yang terdaftar sudah di slot 1 tapi tetep lemot aplikasinya sekalinya kebuka bener2 lemot banget sering keluar notif Mybca tidak menanggapi ini sudah seminggu lebih begini , coba team it BCA diperbaiki lagi aplikasinya biar transaksi makin lancar semoga kedepannya lebih baik lagi
1;saat pemblokiran lewat telfon sangat dipersulit
1;setelah di update aplikasinya bukan tambah bagus, tapi Mallah tambah burut, jadi berat lambat, sering eror kluar sendiri, jadi tolong perhatiannya!
1;ini aplikasi mybca tambah parah saja
1;ada BUG kalo buka apk leg terus apk terhenti
1;aplikasi mental..ga bisa login..tolong solusinya..knapa stelah updet jadi beginiii🫩🫩🫩
1;ini kenapa stlh di update jd lemot dan kluar terus dari aplikasi sendiri..sblmnya lancar..tolong perbaiki atau kembalikan versi sebelumnya
1;Setelah update kok malah jadi lemot banget dan tidak respon aplikasinya. Baru kali ini aplikasi MyBCA payah, bikin kendala saat transaksi. Tolong diperbaiki secepatnya
1;kok makin lemott sekali ni aplikasinya gimana sih mau transaksi masih nunggu lama banget
1;gila ni apk malah GK bisa di buka sama sekali setelah update an, nyesel banget gw update
1;my BCA ga jelas ribet to
1;katannya ga ad potong saldo nyatanya saldo bisa berkurang
1;versi ini lebih buruk lebih lemot lebih sering kembali sendiri. parah banget
1;semenjak update bbrp hari lalu selalu lemot, gapernah gak lemot baru kali ini bgt. Serius dong tolong balikin ke fitur lama aja gak pernah lemot ini lemot bgt sampe mau bayar aja harus nunggu +dari 10mnit
1;Gajelass, masa tbtb atm terblokir cuma gara² ga update aplikasi. nyesel pake bca
1;TIBA TIBA BANGET MAU LOGIN. ADA TULISAN ID TERBLOKIR. NANYA KE CS HALO BCA RESPON NYA JUTEK BANGET
1;setelah update Malah g bisa d buka 😂
1;d update malah jd lemot
1;setelah update kenapa malah jadi lemot banget, jaringan aman tetep aja lemot banget
1;dapet transfer awal pending, giliran mutasi duit udh masuk tapi nominal saldo gak nambah, padahal gada transaksi uang keluar hadeh gmn ini BCA
1;Minta tolong dong min ini apk nya di perbaiki lagi, padahal HP saya baru selesai di restart dan uninstall apk my bca sesuai arahan dari customer service nya tapi kenapa masih lemot aja ya? padahal penyimpanan 128gb yang kepakai cuman 23gb tapi masih lemot, jaringan saya juga memakai WIFI dan Paketan saya selalu nyala, tidak ada kendala jaringan. Tolong di perbaiki lagi sistem nya, saya kesusahan buat transaksi. Terimakasih, mohon maaf jika ada salah kata🙏
1;setoran tunai tidak masuk ke dalam saldo, dan harus menunggu 4hari kerja. itu sangat lama, melelahkan harus menunggu selama itu.
1;update an terbaru ngelag parah!!!!!!
1;Bukan makin baik malah makin buruk, top up Flazz susah detect kartu nya. padahal sering update apk terus. Jangan nama nya besar tapi apk bgini aja ga bisa di beresin
1;setelah update malah jadi lemot pas masuk..
1;Update malah untuk login aja susah banget, seperti bugs kadang otomatis keluar
1;setelah di update jadi lemot minta ampun, padahal jaringan bagus. ternyata udah banyak review hal yg sama. tolong dong segera atasi kendalanya
1;ini aplikasi nya udh beberapa hari susah d buka keluar keluar sendiri mana penting d pakai kerja jadi susah transaksi..bisnis terhambat.. padahal kemarin saya udh pindah transaksi semua ke BCA dri bank sebelah,,pindah lagi aja gitu ya ke bank y lama..
1;tiap tahun tibatiba diblokir, padahal finger dah benar dan password benar, bye my BCA
1;23/7/2026 ini knp setelah di update malah lemot? koneksi sy stabil banget. kuota sangat2 memadai...tolong min jelaskan knp?
1;parah banget setelah update lemot sekali ini aplikasi !!
1;setelah update jadi sangat lemoddddd loadingnya lama banget...tolong updats lagi biar kaya kmrin kmrin cepet
1;gblk kl bikin aplikasi mikir dong.. namanya KTP kan bisa pudar, malah menyulitkan pengguna
1;habis update kok ngelagggg bluggg,lemotttt blugggggg
1;setelah di update aplikasi mybca jadi lemot parah sangat mengganggu sekali. sudah telpon ke halo bca tidak ada solusi...di update performa nya bukan lebih baik malah lemot jadi apa mybca tidak bisa di gunakan transaksi ...sangat mengganggu tolong tim terkait mybca perbaikin deh lemot parah ini pak my bca..
1;setelah di update lemot parah...aplikasi tidak menanggapi anehhh banget
1;knp di awal log in tidak di sediakan kode negara Indonesia
1;setelah update jadi lemot banget, tidak merespon terus, abis di restart gabisa login. tolong segera diperbaiki kak
1;di update makin lemot
1;aplikasi tidak bisa d gunakan mentok di logo kalo nggk keluar sendiri, gmna ini
1;segera adakan Update terbaru biar gak lemot. komplain lemot sudah merajalela. jangan pertahankan, apk yang versi 2.15.1 ini aplikasi sampah banget. buka apk trouble, masuk menu login aja terpental. giliran bisa paksa berhenti. aksebilitas sudah Off, Sim data sudah Sim 1 dengan nomer terdaftar. Jgn remehkan nasabah anda pengguna myBCA. sudah jangan banyak alasan. versi ini penuh BUG. SEGERA EVALUASI.
1;bintang satu dulu setelah di update malah gk bisa buka aplikasi sering keluar terus payah nih bca 🫩
1;Pelayanan buruk
1;minta update..giliran di update kok malah lebih lemot..bagus yg versi sebelumnya, bagaimana solusinya kok jadi makin jelek?? Saya tambahkan koment ya...jaringan aman, hp tidak bermasalah, yg bermasalah adalah aplikasinya, alasan sy pindah dr bank lain ke bca adalah aplikasi yg bagus, cepat dan responsif, klo di kritik perbaiki bukan menyalahkan customer,,krn versi sbelumnya baik baik saja, Klo tdk percaya liat brapa komentar yg mengeluhkan hal yg sama, jdi yg perlu diperbaiki adlh programernya
1;gila masa aksebilitas fitur hp ga bisa diaktifka, klo dikqtifkn app nya ga bisa dibuka,, bank2 lain ga brmaslh, bca knp bisq brmslh, fitur hp nsbh pun trganggu dibuatnya
1;updt sistem lemot banget ini wooooy
1;kenapa ya setelah update ke versi terbaru jadi lemot parah,kadang harus restart hp dulu baru mau ke buka aplikasi nya
1;knp begitu abis di update malah tidak bisa di buka aplikasi ya tlng di bantu admin my bca karena tidak bisa melakukan transaksi
1;jdi lemot semenjak di update gimana ya ini
1;knpa ya apliksi ny g bisa tebuka udh 3 hri, sllu muncul apliksi tidak mendukung pdhl udh di updte jringan jga bagus
1;lag anj gajelas
1;habis di update. malah app gak bisa dibuka
1;APK NYA PARAH KELUAR-KELUAR TERUS MAU TRANSAKSI DELAY BANGET NUNGGU 3-5 MENIT, MULAI DARI H -7 LEBARAN SAMPAI TGL 24 MARET 2026 TIDAK ADA MAINTENANCE KAH? GAK JELAS BANGET LAMA2 PINDAH KE BANK LAIN.
1;habis update, force close terus, hp juga tiba2 restart, paraahhh
1;lemot , bahkan aplikasi nya sudah 2 hari saya tidak bisa buka MYBCA !!!
1;semenjak di update malah lemot..
1;kemarin Bagus sekarang lemot, keterangan tutup aplikasi terus... mengganggu transaksi
1;apalah aplikasi ini tidak bisa di buka lambat
1;setelah update kok malah lemot..mau transaksi JD susah tlong d perbaiki LG sistemnya
1;bug terusss lama banget mau login nya udah login gabisa gerak lama
1;ini kenapaaaa aplikasinya lemot banget sekaranggg? login ulang pake OTP harus pake pulsa bro, gimana mau beli pulsa kalo mbankingnya gabisa login
1;ternyata hampir sama ulasannya, apa yang di alami oleh saya selaku pengguna aplikasi mybca, dialami juga oleh pengguna aplikasi mybca yang lain, karena setelah update aplikasi mybca malah susah untuk masuk ke menu login, dengan notif tutup aplikasi atau tetap menunggu!! tolong segera diperbaiki untuk aplikasi mybca nya untuk kenyamanan nasabah pengguna aplikasi mybca, karena membuat transaksi menjadi terkendala menggunakan aplikasi mybca!!!
1;lemot bangett keluar teruss padahal update lohh hmm sebal
1;kenapa jadi lemot yah setiap mau masuk pasti ada info 'myBCA tidak menanggapi' kenapa yahh?
1;APK Di perbarui, perubahan yang terjadi lemot saat buka apk, transaksi lemot gajelas. update terparah di bulan maret, sebelum sebelumnya oke oke aja walaupun di update
1;ada yang sama tidak scan qris buat transaksi posisinya di scan aja engga berubah ke transaksi setelah upadate kalo udh baik saya edit bintangnya
1;aplikasi semenjak di perbarui jadi lemot berat mau transaksi jadi malu jadi lama hape kita berasa kaya ram 1gb lemot aplikasi tidak jelas mempersulit nasabah
1;layanan cs nya jelek bet masa saya mau nanya kerena kendala mau login my BCA terus harus isi nomor handphone karena harus memilih kode negara dan kode negara Indonesia di pilihan itu gak ada jadi saya gak bisa login. lalu saya call cs bca dan saat saya mau bicara malah di matikan.
1;sdh di update tp tmbh lemot.
1;mau buka rekening baru tapi cs nya ga mau angkat telpon
1;saya pikir ada kendala di HP saya, benar ternyata setelah update kmaren MyBCA lola parah sampai force close terus, tolong di perhatikan, sebelumnya aman. jaringan kita aman, wifi aman gak ada kendala emang dari aplikasinya
